Province,Sex,Age,year_month,Deaths,year,month,Population,mort_rate,MortRate_per100k,MortRate_per1000,prec,tmax90_flag_hot_10,tmax90_flag_hot_30,tmax90_flag_hot_50,tmax90_flag_hot_70,tmax90_flag_hot_90,tmax95_flag_hot_10,tmax95_flag_hot_30,tmax95_flag_hot_50,tmax95_flag_hot_70,tmax95_flag_hot_90,tmed90_flag_hot_10,tmed90_flag_hot_30,tmed90_flag_hot_50,tmed90_flag_hot_70,tmed90_flag_hot_90,tmed95_flag_hot_10,tmed95_flag_hot_30,tmed95_flag_hot_50,tmed95_flag_hot_70,tmed95_flag_hot_90,hmax90_flag_hot_10,hmax90_flag_hot_30,hmax90_flag_hot_50,hmax90_flag_hot_70,hmax90_flag_hot_90,hmax95_flag_hot_10,hmax95_flag_hot_30,hmax95_flag_hot_50,hmax95_flag_hot_70,hmax95_flag_hot_90,hmed90_flag_hot_10,hmed90_flag_hot_30,hmed90_flag_hot_50,hmed90_flag_hot_70,hmed90_flag_hot_90,hmed95_flag_hot_10,hmed95_flag_hot_30,hmed95_flag_hot_50,hmed95_flag_hot_70,hmed95_flag_hot_90,tmax90_flag_hot_10_hw,tmax90_flag_hot_30_hw,tmax90_flag_hot_50_hw,tmax90_flag_hot_70_hw,tmax90_flag_hot_90_hw,tmax95_flag_hot_10_hw,tmax95_flag_hot_30_hw,tmax95_flag_hot_50_hw,tmax95_flag_hot_70_hw,tmax95_flag_hot_90_hw,tmed90_flag_hot_10_hw,tmed90_flag_hot_30_hw,tmed90_flag_hot_50_hw,tmed90_flag_hot_70_hw,tmed90_flag_hot_90_hw,tmed95_flag_hot_10_hw,tmed95_flag_hot_30_hw,tmed95_flag_hot_50_hw,tmed95_flag_hot_70_hw,tmed95_flag_hot_90_hw,hmax90_flag_hot_10_hw,hmax90_flag_hot_30_hw,hmax90_flag_hot_50_hw,hmax90_flag_hot_70_hw,hmax90_flag_hot_90_hw,hmax95_flag_hot_10_hw,hmax95_flag_hot_30_hw,hmax95_flag_hot_50_hw,hmax95_flag_hot_70_hw,hmax95_flag_hot_90_hw,hmed90_flag_hot_10_hw,hmed90_flag_hot_30_hw,hmed90_flag_hot_50_hw,hmed90_flag_hot_70_hw,hmed90_flag_hot_90_hw,hmed95_flag_hot_10_hw,hmed95_flag_hot_30_hw,hmed95_flag_hot_50_hw,hmed95_flag_hot_70_hw,hmed95_flag_hot_90_hw,Tmean,Tmin,Tmax,WindMean,WindGustMax,RHmean,RHmax,RHmin,Tmax_thr90,Tmax_thr95,Tmean_thr90,Tmean_thr95,Tmax90th,Tmax95th,Tmean90th,Tmean95th,Tmax_ref_decile,Tmean_ref_decile,Tmax_D1,Tmax_D2,Tmax_D3,Tmax_D4,Tmax_D5,Tmax_D6,Tmax_D7,Tmax_D8,Tmax_D9,Tmax_D10,Tmean_D1,Tmean_D2,Tmean_D3,Tmean_D4,Tmean_D5,Tmean_D6,Tmean_D7,Tmean_D8,Tmean_D9,Tmean_D10,Hmean_ref_decile,RHmean_D1,RHmean_D2,RHmean_D3,RHmean_D4,RHmean_D5,RHmean_D6,RHmean_D7,RHmean_D8,RHmean_D9,RHmean_D10,RHmean_thr90,RHmean_thr95,RHmax_thr90,RHmax_thr95,RHmean90th,RHmean95th,RHmax90th,RHmax95th,tmax_90intensity,tmax_95intensity,tmed_90intensity,tmed_95intensity,hmax_90intensity,hmax_95intensity,hmed_90intensity,hmed_95intensity,Tmax90th_p10,Tmax95th_p10,Tmean90th_p10,Tmean95th_p10,RHmean90th_p10,RHmean95th_p10,RHmax90th_p10,RHmax95th_p10
ZAMORA,Male,55-59,2019-10-01,1.0,2019,10,7345,0.0001361470388019,13.614703880190604,0.136147038801906,61.339393939393936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,2.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.846960297766753,7.896091811414392,19.80401157981803,2.855361681329424,9.075542521994135,70.1770621851267,92.80863222798706,49.871362508459285,31.38390198511166,33.245591397849466,22.41131720430108,23.87439619520264,0.0,0.0,0.0,0.0,5.6404052936311,6.029363110008271,0.0074441687344913,0.0297766749379652,0.0744416873449131,0.1819685690653432,0.1753515301902398,0.1763854425144747,0.184863523573201,0.1348221670802316,0.0349462365591397,0.0,0.0,0.0024813895781637,0.0397022332506203,0.141439205955335,0.1418527708850289,0.2332506203473945,0.3196856906534326,0.1013234077750206,0.0202646815550041,0.0,6.774682306940371,0.0024813895781637,0.0314309346567411,0.0783705541770057,0.1135235732009925,0.086848635235732,0.1133167907361455,0.075475599669148,0.1879652605459057,0.2136062861869313,0.0942928039702233,88.32650951199338,92.40111662531018,97.68879239040528,98.52936311000828,0.0942928039702233,0.0521091811414392,0.0372208436724565,0.0049627791563275,0.0,0.0,0.0,0.0,0.0496277915632754,0.0049627791563275,0.4516129032258064,0.1228287841191072,0.0,0.0,0.0,0.0,0.942928039702233,0.521091811414392,0.3722084367245649,0.049627791563275
PONTEVEDRA,Male,25-29,2018-10-01,,2018,10,23552,,,,124.04294871794872,3.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.160835401157984,9.695450785773366,20.6247311827957,2.1033986175115205,9.14671658986175,70.90322580645162,90.72199413489736,52.971260997067446,28.4652729528536,30.661945822994213,21.37246691480563,22.88024296939619,0.0719602977667493,0.0024813895781637,0.0173697270471464,0.0024813895781637,6.143507030603805,5.982423490488007,0.0918114143920595,0.0545905707196029,0.0248138957816377,0.064516129032258,0.086848635235732,0.1662531017369727,0.1523986765922249,0.1894127377998345,0.097394540942928,0.0719602977667493,0.0744416873449131,0.0818858560794044,0.0074441687344913,0.0471464019851116,0.1141439205955335,0.1664598842018196,0.249172870140612,0.1315136476426799,0.1104218362282878,0.0173697270471464,4.564516129032258,0.1960297766749379,0.1102150537634408,0.0822994210090984,0.0800248138957816,0.0944995864350702,0.1066997518610421,0.0818858560794044,0.0446650124069478,0.0794044665012406,0.0471464019851116,93.40615835777128,96.01752199413488,99.27038123167156,99.63519061583578,0.0471464019851116,0.0173697270471463,0.0024813895781637,0.0,0.0605210918114142,0.0004962779156327,0.0111662531017369,0.0012779156327543,0.002932551319648,0.0,0.1586021505376344,0.0357526881720434,0.7196029776674929,0.024813895781637,0.173697270471464,0.024813895781637,0.471464019851116,0.173697270471463,0.024813895781637,0.0
GIPUZKOA,Both sexes,All ages,2018-12-01,644.0,2018,12,720592,0.0008937096165375,89.37096165375135,0.8937096165375136,81.77333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,5.0,4.0,1.0,1.0,5.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10.235268817204302,6.585591397849463,13.883413978494625,1.897518610421836,8.095551222970577,81.26814516129032,94.58682795698924,65.09663978494623,26.94748387096774,28.8397311827957,21.384736559139785,22.88244623655914,0.0,0.0,0.0,0.0,3.3038978494623654,3.3317204301075267,0.0866935483870967,0.2036290322580645,0.2786290322580645,0.239516129032258,0.1396505376344086,0.0454301075268817,0.0064516129032258,0.0,0.0,0.0,0.0826612903225806,0.2157258064516129,0.2891129032258064,0.209005376344086,0.1130376344086021,0.0841397849462365,0.0063172043010752,0.0,0.0,0.0,6.39744623655914,0.0629032258064516,0.0842741935483871,0.0721774193548387,0.0529569892473118,0.073252688172043,0.0932795698924731,0.1131720430107526,0.15752688172043,0.1452956989247311,0.1451612903225806,92.24548387096776,94.96567204301074,99.0,99.24946236559138,0.1451612903225806,0.064516129032258,0.0201612903225806,0.0060483870967741,0.0,0.0,0.0,0.0,0.0241935483870967,0.0060483870967741,0.4697580645161282,0.1296370967741939,0.0,0.0,0.0,0.0,1.451612903225806,0.64516129032258,0.201612903225806,0.0604838709677409
LLEIDA,Female,15-19,2019-01-01,,2019,1,10102,,,,37.77357155142759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,19.0,15.0,5.0,1.0,0.0,15.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,11.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,2.908883094833859,-2.1200048508367693,7.941373595278519,1.919037145650049,8.790826001955034,71.07771809346262,87.98805885681946,51.35732072115773,30.970362600048507,33.18862735467701,23.131050044466,24.87010233244401,0.0,0.0,0.0,0.0,1.8430269221440696,1.6262672811059906,0.5504527447651386,0.1917131538523728,0.1323348694316435,0.0881720430107526,0.0264976958525345,0.0015360983102918,0.0,0.0,0.0,0.0,0.6102676044951088,0.2165373110194841,0.1062980030721965,0.0419354838709677,0.0140552995391705,0.0016129032258064,0.0,0.0,0.0,0.0,6.779102167182662,0.0990783410138248,0.0539170506912442,0.040168970814132,0.0371735791090629,0.0616743471582181,0.0740399385560675,0.0834869431643624,0.0894858113024496,0.1420769666100735,0.2598350715498423,85.72889481768938,90.9749050044466,98.37462688980516,98.89397687767806,0.2598350715498423,0.1575066699005578,0.1230738135661734,0.0357142857142857,0.0,0.0,0.0,0.0,0.1687201875656884,0.0403225806451612,1.915753282637332,0.6767559870580953,0.0,0.0,0.0,0.0,2.598350715498423,1.5750666990055782,1.230738135661734,0.357142857142857
BIZKAIA,Both sexes,90+,2017-11-01,264.0,2017,11,14737,0.0179140937775666,1791.409377756667,17.91409377756667,202.66666666666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,8.0,7.0,3.0,0.0,7.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,10.524925925925926,6.245111111111111,14.798555555555556,2.077678571428572,9.429821428571428,80.98592592592591,94.33777777777776,62.23777777777777,26.916088888888893,28.713,21.015066666666662,22.364466666666665,0.0,0.0,0.0,0.0,3.663703703703704,3.475555555555556,0.1003703703703703,0.2125925925925926,0.2781481481481481,0.0955555555555555,0.0633333333333333,0.0866666666666666,0.1,0.0333333333333333,0.0066666666666666,0.0,0.1488888888888889,0.2748148148148148,0.1725925925925926,0.0837037037037037,0.0966666666666666,0.0933333333333333,0.0566666666666666,0.0366666666666666,0.0133333333333333,0.0,6.221851851851852,0.1066666666666666,0.0703703703703703,0.0433333333333333,0.0837037037037037,0.0637037037037037,0.0911111111111111,0.0985185185185185,0.1481481481481481,0.1074074074074074,0.1637037037037036,92.94333333333334,95.23555555555556,98.98888888888888,99.09,0.1637037037037036,0.0833333333333333,0.0266666666666666,0.0,0.0,0.0,0.0,0.0,0.0274074074074074,0.0,0.6177777777777778,0.1922222222222222,0.0,0.0,0.0,0.0,1.637037037037036,0.833333333333333,0.266666666666666,0.0
LEON,Male,60-64,2017-08-01,13.0,2017,8,16073,0.0008088098052634,80.88098052634852,0.8088098052634853,19.11923076923077,18.0,17.0,13.0,10.0,9.0,11.0,9.0,7.0,6.0,4.0,17.0,14.0,11.0,10.0,7.0,9.0,7.0,5.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,17.0,11.0,7.0,6.0,7.0,4.0,4.0,3.0,0.0,16.0,14.0,7.0,4.0,4.0,7.0,3.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.994797353184453,10.753831115121438,27.22855665839537,2.953433994321091,10.115684029232415,54.548518685615456,88.89661503371181,32.640373962954605,28.498929618768333,30.352343597262948,19.90382453567937,21.37282258064516,0.4249755620723363,0.2406947890818858,0.3857244905632002,0.1937551695616211,8.836096698999926,8.924798857056922,0.0,0.0,0.0024813895781637,0.0024813895781637,0.009925558312655,0.0489510489510489,0.1230543649898488,0.1319084141664787,0.2361643732611474,0.4249755620723363,0.0,0.0,0.0,0.0,0.0049627791563275,0.0446650124069478,0.0956462891946762,0.1244454470260921,0.3215655312429505,0.3857244905632002,3.0777752713236586,0.2977667493796526,0.1885856079404466,0.1452740807579517,0.0764531167756974,0.078708925483119,0.0570343634859763,0.0386871193322806,0.0351718174298819,0.0216557635912474,0.0,89.4851906158358,93.49577223851416,98.69354838709675,99.2226295210166,0.0,0.0,0.0024813895781637,0.0,1.0646646364388297,0.4380314309346573,0.7328088578088577,0.2946042935559065,0.0026881720430107,0.0,0.0,0.0,4.249755620723363,2.406947890818858,3.857244905632002,1.9375516956162109,0.0,0.0,0.024813895781637,0.0
HUELVA,Female,15-19,2017-08-01,,2017,8,12808,,,,5.491941391941391,26.0,23.0,22.0,19.0,10.0,18.0,14.0,11.0,7.0,3.0,25.0,22.0,21.0,19.0,14.0,15.0,14.0,12.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,23.0,22.0,19.0,5.0,15.0,10.0,10.0,5.0,3.0,25.0,21.0,21.0,17.0,12.0,13.0,13.0,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.571605813541296,18.56907125132932,34.573254165189645,2.9546627565982404,9.413108504398828,45.9542715349167,74.15951790145338,27.24778447359093,34.369872385678846,35.97421481744063,26.192740163062737,27.64720311946118,0.6380716058135413,0.3528890464374334,0.6479971641261963,0.3394186458702588,9.326657213753988,9.382311237149947,0.0,0.0,0.0,0.0,0.0,0.0242821694434597,0.0845444877702942,0.0712513293158454,0.1795462601914214,0.6380716058135413,0.0,0.0,0.0,0.0,0.0,0.0074441687344913,0.0786954980503367,0.0882665721375398,0.1752924494859978,0.6479971641261963,2.5600850762141083,0.4257355547678128,0.2009925558312655,0.1331088266572137,0.0728465083303792,0.0591988656504785,0.031549096065225,0.042538107054236,0.0147110953562566,0.0122297057780928,0.0024813895781637,84.49627791563275,89.89039347749026,98.8553704360156,99.21198156682028,0.0024813895781637,0.0,0.0,0.0,1.4774548032612538,0.6637548741581,1.2540942928039698,0.5247571783055656,0.0,0.0,0.0124069478908188,0.0,6.3807160581354125,3.528890464374334,6.479971641261964,3.394186458702588,0.024813895781637,0.0,0.0,0.0
JAEN,Both sexes,75-79,2017-12-01,67.0,2017,12,22774,0.0029419513480284,294.19513480284536,2.9419513480284536,53.24272727272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,6.0,5.0,0.0,0.0,6.0,4.0,2.0,0.0,0.0,11.0,9.0,8.0,5.0,3.0,6.0,6.0,6.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,4.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,9.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.537653958944281,2.955601173020528,12.126803519061584,1.5981182795698925,7.342383512544803,69.12287390029326,86.76686217008799,51.11055718475073,35.98754838709677,37.83851319648094,27.76762463343109,29.56448387096774,0.0,0.0,0.0,0.0,1.935483870967742,1.852492668621701,0.3621700879765395,0.3818181818181818,0.2002932551319648,0.0498533724340175,0.0,0.0,0.0,0.0,0.0,0.0,0.4457478005865102,0.3190615835777126,0.1601173020527859,0.0659824046920821,0.0032258064516129,0.0,0.0,0.0,0.0,0.0,7.458944281524927,0.0,0.0117302052785923,0.0175953079178885,0.0469208211143694,0.0882697947214076,0.1143695014662756,0.255425219941349,0.121407624633431,0.1114369501466275,0.2240469208211143,82.25222873900294,87.93824046920821,96.56041055718477,97.27536656891498,0.2240469208211143,0.1404692082111437,0.1530791788856305,0.0780058651026393,0.0,0.0,0.0,0.0,0.269208211143695,0.1114369501466275,1.895953079178884,0.7965395894428159,0.0,0.0,0.0,0.0,2.240469208211143,1.404692082111437,1.530791788856305,0.7800586510263929
ARABA/ALAVA,Female,10-14,2018-08-01,,2018,8,7718,,,,6.371626984126984,15.0,12.0,11.0,11.0,9.0,11.0,8.0,7.0,5.0,3.0,16.0,14.0,12.0,9.0,7.0,11.0,8.0,7.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,5.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,11.0,8.0,8.0,6.0,5.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.27480158730159,13.43870327700973,27.112647209421404,2.5047849462365592,9.618387096774194,69.71543778801843,94.74564772145418,48.98380696364568,28.84282258064516,31.194349078341023,21.211958525345626,22.806019585253463,0.3797363031233999,0.2186379928315412,0.3689196108550947,0.231310803891449,8.693292370711726,8.911034306195596,0.0,0.0,0.0,0.0,0.010752688172043,0.03584229390681,0.1718509984639017,0.1957885304659498,0.2024449564772145,0.3797363031233999,0.0,0.0,0.0,0.0,0.0,0.003584229390681,0.1039426523297491,0.2428315412186379,0.2771377368151562,0.3689196108550947,4.206733230926779,0.0445468509984639,0.1754352278545826,0.2231182795698924,0.1597542242703532,0.1417050691244239,0.0946620583717357,0.0797491039426523,0.0498591909882232,0.0204173067076292,0.007168458781362,89.88594470046083,93.01324884792626,99.54377880184332,99.6578341013825,0.007168458781362,0.0,0.0,0.0,1.1701683307731694,0.4203312211981567,0.8158902969790061,0.3168343573988735,0.0,0.0,0.010752688172043,0.0,3.797363031233999,2.186379928315412,3.6891961085509473,2.31310803891449,0.07168458781362,0.0,0.0,0.0
ALICANTE,Female,25-29,2019-10-01,,2019,10,48098,,,,43.68454545454546,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,5.0,4.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,10.0,6.0,5.0,5.0,3.0,4.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.47551319648094,13.73208211143695,25.217536656891497,2.0732526881720434,8.166308243727599,66.71583577712609,88.29237536656892,45.20557184750733,32.42758357771261,34.00730791788856,26.30134017595308,27.50820821114369,0.0117302052785923,0.002932551319648,0.0058651026392961,0.0,6.228152492668621,6.305278592375366,0.0263929618768328,0.0117302052785923,0.0580645161290322,0.0533724340175953,0.1173020527859237,0.2023460410557184,0.3284457478005865,0.1348973607038123,0.0527859237536656,0.0117302052785923,0.0,0.0058651026392961,0.0208211143695014,0.0964809384164222,0.1700879765395894,0.1671554252199413,0.3401759530791788,0.1847507331378299,0.0058651026392961,0.0058651026392961,6.936656891495601,0.0263929618768328,0.064516129032258,0.0821114369501466,0.0586510263929618,0.0589442815249266,0.0736070381231671,0.102932551319648,0.1457478005865102,0.190615835777126,0.1935483870967742,76.91202346041055,81.18885630498534,94.641642228739,95.85863636363638,0.1935483870967742,0.0850439882697947,0.1439882697947213,0.064516129032258,0.0150439882697947,0.0049853372434017,0.0043988269794721,0.0,0.2501466275659824,0.0664222873900289,0.9973607038123168,0.4193548387096774,0.117302052785923,0.02932551319648,0.058651026392961,0.0,1.935483870967742,0.850439882697947,1.4398826979472128,0.64516129032258
CIUDAD REAL,Female,0-4,2018-02-01,1.0,2018,2,10280,9.72762645914397e-05,9.72762645914397,0.0972762645914396,55.90151515151516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,5.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,7.0,6.0,4.0,1.0,1.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,5.909632034632034,0.471482683982684,11.350757575757576,2.037110389610389,8.406590909090909,62.55909090909091,85.85039682539683,43.62460317460317,35.47170183982684,37.3224770021645,26.971358225108222,28.50006899350649,0.0,0.0,0.0,0.0,2.1103896103896105,1.8622835497835497,0.4407467532467533,0.2045454545454545,0.1701839826839826,0.1726190476190476,0.0119047619047619,0.0,0.0,0.0,0.0,0.0,0.529491341991342,0.1858766233766233,0.1804653679653679,0.1011904761904761,0.0029761904761904,0.0,0.0,0.0,0.0,0.0,6.863636363636364,0.0148809523809523,0.0029761904761904,0.0386904761904761,0.0803571428571428,0.095508658008658,0.1561147186147186,0.1696428571428571,0.1287878787878787,0.0938852813852813,0.1350108225108225,81.12100649350648,85.85009740259738,94.71964285714286,95.7247023809524,0.1350108225108225,0.0665584415584415,0.0960497835497835,0.0238095238095238,0.0,0.0,0.0,0.0,0.1469047619047609,0.0366071428571428,0.8123701298701305,0.2620129870129873,0.0,0.0,0.0,0.0,1.350108225108225,0.665584415584415,0.960497835497835,0.238095238095238
ALICANTE,Male,0-4,2017-02-01,1.0,2017,2,41793,2.392745196564018e-05,2.392745196564018,0.0239274519656401,8.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,4.0,2.0,1.0,0.0,6.0,2.0,1.0,0.0,0.0,12.0,8.0,8.0,3.0,1.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,7.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,12.772316017316015,7.806910173160173,17.73548701298701,2.7085218253968253,9.588005952380952,65.4797619047619,83.86948051948052,47.44047619047619,32.32803896103896,33.891261904761905,26.294665584415583,27.49177164502164,0.0,0.0,0.0,0.0,2.704978354978355,2.93030303030303,0.1738095238095238,0.291017316017316,0.2751623376623376,0.1764069264069264,0.0716991341991341,0.0059523809523809,0.0,0.0,0.0,0.0,0.1184523809523809,0.2857142857142857,0.2662878787878787,0.2161796536796536,0.0925324675324675,0.0148809523809523,0.0,0.0,0.0,0.0,6.636309523809524,0.0714285714285714,0.0892857142857142,0.0422077922077922,0.050595238095238,0.0752164502164502,0.0668290043290043,0.119047619047619,0.1175324675324675,0.1464285714285714,0.2095238095238095,77.01038961038962,81.26980519480519,94.58906926406924,95.86234848484848,0.2095238095238095,0.0714285714285714,0.156547619047619,0.0845238095238095,0.0,0.0,0.0,0.0,0.3103354978354978,0.1175730519480515,0.9293290043290042,0.2472943722943723,0.0,0.0,0.0,0.0,2.095238095238095,0.714285714285714,1.5654761904761898,0.845238095238095
OURENSE,Female,50-54,2019-05-01,2.0,2019,5,11469,0.000174383119714,17.43831197140117,0.1743831197140117,22.641666666666666,4.0,4.0,4.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,4.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.83003421309873,6.869354838709678,22.78966275659824,2.049193548387097,8.670967741935485,59.54545454545454,91.60850439882698,38.91788856304986,30.345378787878783,32.26840542521994,21.64644428152493,22.86614247311828,0.1021505376344086,0.0376344086021505,0.043010752688172,0.0161290322580645,6.672043010752689,6.292766373411534,0.0,0.0026881720430107,0.0327468230694037,0.1148582600195503,0.1265884652981427,0.2013685239491691,0.2152981427174975,0.0994623655913978,0.1048387096774193,0.1021505376344086,0.0,0.0,0.0161290322580645,0.1192570869990224,0.146871945259042,0.3218475073313783,0.2104105571847507,0.0833333333333333,0.0591397849462365,0.043010752688172,3.3426197458455524,0.2419354838709677,0.1478494623655913,0.2319159335288367,0.1202346041055718,0.0896871945259042,0.0767350928641251,0.0432551319648093,0.0188172043010752,0.0295698924731182,0.0,91.77199413489735,94.60434995112414,98.9103128054741,98.99413489736072,0.0,0.0,0.0,0.0,0.1886021505376343,0.0325134408602151,0.0498655913978493,0.0060752688172043,0.0,0.0,0.0,0.0,1.021505376344086,0.376344086021505,0.43010752688172,0.161290322580645,0.0,0.0,0.0,0.0
